167.816,53.3662,60.0505,88.7396,89.0206,103.5,89.7579,59.9524,61.6071,74.2159,46.4118,50.1757,49.3117,129.415,142.911,162.25,170.5,167.698,101.337,84.6951,56.1818,47.1429,51.5972,81.0602,145.918,163.106,172.954,182.191,178.481,174.614,154.351,76.1471,45.0119,77.8462,160.55,169.093,172.508,183.845,177.786,173.589,170.439,143.88,70.0253,45.918,49.8636,146.933,168.052,172.868,181.342,189.761,171.488,173.271,171.657,127.795,41.7255,62.8056,156.464,152.253,156.683,178.717,174.507,136.523,152.836,145.863,46.8462,57.9774,145.453,147.953,147.6,107.759,138.5,170.963,132.906,141.975,130.451,152.977,154.759,151.7,166.178,167.561,158.2,165.516,170.5,146.614,156.575,163.627,138.859,157.291,149.839,168.306,179.625,174.506,164.893,175.55,165.418,173.702,169.468,154.589,150.386,45.4884,179.459,189.64,176.65,164.804,156.1,182.283,181.429,174.958,43.4783,50.7531,44.2442,66.5,188.906,186.135,173.621,147.692,164.836,176.532,178.915,152.065,39.9867,45.4605,67.8444,192.464,169.979,141.878,130.631,161.462,174.694,142.062,40.88,41.7846,49.3483,48.0133,163.209,188.733,181.938,165.723,164.96,166.733,142.976,143.492,39.9355,48.701,30.4194,176.641,165.64,169.219,157.8,143.581,142.5,155.564,37.8451,45.6271,
160.163,57.1373,57.2537,63.1579,110.449,111.118,107.339,134.757,106.047,109.269,76.2982,37.0698,108.098,163.3,170.636,182.962,184,175.1,174.773,165.046,141.154,79.5632,37.9381,100.891,169.907,175.362,179.517,205.961,191.919,187.974,185.456,180.226,147.095,38.4865,140.692,177.877,186.656,196.346,210.714,193.273,188.273,183.156,174.607,96.8587,31.0526,79.9474,154.414,182.433,195.45,206.563,198.471,189.891,186.211,183.22,175.547,46.6026,130.227,165.845,163.667,166.467,182.271,190.479,190.033,188.311,160.648,98.2759,114.479,138.851,128.878,140.508,117.378,129.233,149.13,179.897,149.101,149.029,142.89,124.315,157.357,158.391,163.368,150.671,156.699,168.661,183.667,163.569,180.013,54.7612,65.7833,116.691,150.516,160.591,168.943,165.77,161.556,191.051,179.522,180.667,167.1,48.0408,133.161,160.833,167.895,170.279,145.507,151.75,187.938,181.548,175.083,53.9114,36.0198,86.5088,127,159.243,166.661,169.7,168.324,168.625,167.206,176.289,50.6222,101.717,83.9692,130.225,145.218,153.076,124.358,141.365,137.893,174.467,46.7458,49.2388,37.9018,110.789,88.5625,94.2143,129.905,146.5,160.5,175.143,168.247,43.1594,43.8765,75.7576,128.167,123.188,89.8769,103.93,130.557,162.923,144.227,30.2708,35.5246,37.3962,
113.704,85.7286,133.403,146.304,169.224,154.9,161.438,171.116,175.211,109.205,62.7872,125.449,157.316,162.279,167.674,179.766,174.986,172.274,169.523,162.846,127.013,55.5484,88.6078,147.036,168.943,170.2,173.413,183.455,176.642,172.275,167.429,160.831,143.03,111.556,167.576,168.591,175.914,182.207,182.543,173.368,169.9,165.275,161.573,67.908,126.698,164.712,161.69,153.247,133.375,153.442,168.333,170.818,164.419,128.94,128.596,157.372,175.074,145.375,107.038,117.5,144.953,175.056,142.087,97.4706,131.87,55.3651,165.259,172.329,162.571,165.651,157.345,138.721,163.565,166.884,129.662,147.957,148,175.455,170.828,168.186,169.514,166.761,166.839,161.194,171.115,152.627,152.924,76.0167,172.037,183.588,181.912,175.444,166,159.863,166.578,175.452,170.025,165.45,111.889,177.233,186.759,189.277,174.818,169.865,151.825,157.058,148.495,171.111,161.791,42.7917,168.918,183.254,191.87,183.169,171.022,161.655,130.194,126.688,151.264,158.685,41.775,168.379,173.66,191.753,181.898,168.136,166.553,150.86,128.615,148.885,38.3448,36.8571,129.375,183.633,166.192,177.939,166.881,158.093,149.576,154.946,157.029,37.7544,33.25,158.472,186.119,165.467,154.273,163.484,155.243,150.389,152.477,136.825,32.1452,34.8947,
139.478,74.7845,151.149,126.521,151.11,155.165,160.026,139.318,95.2533,65.0412,45.7396,80.1011,146.041,156,166.725,182.02,173.138,166.723,159.057,128.069,51.6164,47,68.1111,155.18,166.643,173.179,198.877,185.556,171.633,169.984,161.812,80.52,47.3571,119.532,169.815,174.196,184.642,196.545,179.689,173.638,171.764,139.05,56.5294,68.809,73.0306,159.915,171.451,175.266,178.583,181.017,170.133,167.25,158.34,143.4,153.75,152.424,155.765,122.507,147.548,174.667,172.824,131.107,135.467,145.545,126.422,152.793,150.538,171.06,170.068,144.617,153.205,165.614,141.411,146.125,162.215,154.788,121.656,160.45,175.283,162.444,166.766,168.458,160.75,149.375,157.826,165.768,125.561,44.4138,48.881,179.929,176.962,171.782,163.959,172.538,160.821,169.219,174.8,149,44.6429,73.5876,186.536,190.94,169.831,167.867,149.905,172.316,178.051,160.453,42.56,43.3587,45.3295,81.3881,194.137,183.737,171.2,157.121,159.866,175.933,170.612,47.5429,39.7317,45.42,160.987,191.263,177.521,135.162,127.034,165.756,170.071,143.25,35.9524,40.4928,49.3182,49.4239,176.651,172.197,177.067,159.836,162.629,158.974,140.549,34.7167,36.3721,38.9756,61.75,180.488,174.641,162.98,153.13,145.053,129.683,32.6279,36.5625,31.0652,
142.769,76.6316,133.081,163.826,192.701,190.971,169.816,105.429,124.069,99.3125,77.8235,70.1667,160.5,174.174,186.675,191.58,186.764,187.36,187.917,166.924,75.5312,60.6447,101.663,147.512,171.509,180.297,191.105,189.833,188.981,187.603,175.123,118.013,72.6618,146.587,162.662,176.188,183.794,192.375,186.889,184.694,186.371,170.187,92.3059,59.4487,94.3099,122.051,119.58,162.841,176.422,143.24,145.881,168,174.925,160.524,69.2667,88.4659,94.8824,112.786,180.231,163.625,139.431,166.04,138.629,179.193,168.222,79.5435,94.4651,132.275,124.281,163.86,184.106,170.805,185.833,182.52,183.66,184.368,166.387,128.06,141.965,136.308,186.833,176.904,182.397,185.214,181.623,184,175.625,164.519,89.3043,137.04,150.404,112.645,167.47,162.717,189.191,188.532,191.396,187.574,167.63,85.75,139.844,128.21,145.645,165.938,187.475,195.516,193.632,192.597,176.217,151.778,38.7935,107.271,126.147,96.0972,114.6,135.676,161.683,192.855,193.072,181.241,151.316,38.8315,105.677,115.274,130.316,157.905,175.718,181.823,185.541,173.983,150.632,134.182,37.2308,34.1613,96.5,122.255,138.154,162.863,170.618,172.412,149.804,154.082,147.071,35.7976,27.8387,53.2558,95.6753,135.448,118.357,140.623,166.2,170.564,178.962,102.892,
152.179,67.5714,126.809,154.086,186.052,176.128,191.952,199.152,159.393,89.7983,54.4328,77.7912,167.358,174.404,181.509,197.217,200,193.6,190.054,179.273,154.792,58.5532,61.9322,141.692,174.604,186.34,192.074,201.23,197.288,194.333,187.533,171.985,90.5238,72.9151,153.523,179.319,194.079,197.971,196.818,192.351,189.324,184.092,175.883,62.8289,47.0741,138.937,155.463,164.627,145.361,142.804,151.873,186.47,167.644,146.35,155.858,130.698,145.608,138.413,110.772,149.853,135.89,164.5,192.523,133.098,140.729,76.2857,104.95,157.696,174.15,173.588,182.686,176.98,172.868,174.066,191,162.255,168.5,132.413,166.472,176.554,191.267,191.694,186.17,159.828,186.831,178.91,179.98,96.8816,113.841,133.41,162.311,182.448,185.612,181.211,151.754,149.386,158.273,177.224,175.088,108.333,140.865,167.289,179.241,188.528,181.324,172.352,172.286,176.606,184.853,55.0833,75.6822,115.078,138.93,159.179,172.978,170.859,134.623,135.339,137,184.017,137.277,100.984,83.3913,126.342,148.781,164.388,161.622,172.073,160.413,181.118,169.545,46.1524,37.7532,110.635,81.4375,107.577,125.297,146.229,157.379,165.731,173.123,146.784,41.438,69.7849,113.051,92,82.3415,94.8667,121.898,141.702,150.2,141.558,33.75,37.3571,
128.518,75.4337,115.405,128.848,180.198,137.479,123.634,105.68,77.3881,82.1385,57.1341,80.5619,152.644,159.348,171.466,177.887,171.771,173.667,169.073,120.732,63.4444,49.3882,131.071,159.3,162.113,165.382,178.379,173.879,173.388,174.567,155.235,78.6,56.1207,151.041,164.576,167.333,173.358,179.157,177.264,176.567,166.563,114.532,64.5122,49.1519,146.527,162.278,171.508,175.239,170.148,128.383,152.614,160.883,156.804,79.98,57.961,152.48,102.805,164.346,163.581,128.451,151.236,117.14,169.88,164.455,83.9231,85.6667,140.728,147.118,133.6,168.518,154.196,155.929,173.204,154.6,172.642,162.34,155.588,156.682,155.918,152.611,174.871,162.565,167.595,171.38,168.812,171.846,161.406,159.634,110.897,171.569,161.545,168.5,164.587,169.684,174.231,175.366,176.679,164.23,157.876,144.517,176.973,154.951,158.436,152.973,180.957,180.065,180.77,170.194,155.827,140.015,49.3663,175.155,172.769,133.557,133.847,174.596,177.543,182.105,173.989,144.488,136.38,56.2308,184.154,179.25,164.984,156.253,160.41,170.75,173.732,146.126,160.077,157.019,47.4366,44.7231,173.208,174.884,152.959,151.493,157.24,161.493,146.723,167.712,157.889,45.236,42.1884,150.727,160.156,153.875,142.851,140.072,158.672,168.15,166.911,159.545,
169.732,49.5207,72.866,115.407,151.947,161.767,159.133,97.2198,71.4667,69.961,47.3465,60.1731,129.475,153.764,172.254,194.254,188.611,194.215,158.137,84.3846,59.5143,48.6977,67.3855,137.462,155.156,163.667,184.045,191.898,187.306,182.552,159.527,95.7714,47.5789,81.9615,153.391,161.926,171.372,181.812,180.6,168.292,175.27,151.486,70.3452,46.4,71.2892,143.049,151.586,149.795,170,174.513,147.432,154.165,145.557,108.782,49.1562,142.167,158.376,111.377,126.462,156.513,158.838,134.09,116.891,152.854,57.4375,47.3333,71.5229,161,158.311,152.377,156.838,185.879,165.766,156.438,171.782,160.319,70.5455,141.604,160.08,161.486,166.851,174.595,168.054,175.987,171.846,167.264,146.207,153.195,149.802,170.188,173.673,170.108,148.275,161.078,151.254,183.5,179.889,167.5,143.54,160.38,182.507,175.727,165.527,141.528,153.077,177.462,182.554,174.574,137.72,148.093,48.5128,162.644,184.309,167.708,134.106,158.797,137.797,166.944,179.1,151.578,39.1351,42.012,170.742,188.985,180.202,157.902,160.164,171.709,174.984,159.147,40.7755,36.8358,41.5714,42.125,156.253,176.256,162.087,154.567,161.143,163.743,156,131.577,37.0488,42.4167,41,160.033,151.149,159.879,149.56,130.417,134.85,151.113,136.676,36.0303,
149.208,41.0505,85.1029,148.35,150.4,197.843,188.7,155.961,104.756,78.6842,59.1176,34.6917,126.833,165.882,183.321,198.5,195,191.471,187.016,160.925,80.1034,51.6526,33.7292,111.918,159.367,177.973,194.648,200.288,191.318,188.754,181.431,129.283,51.3333,40.172,136.174,171.717,185.554,201.653,201.095,190.232,188.222,168.554,87.1132,49.8765,28.2152,107.786,147.593,131.1,144.979,182.513,183.717,154.03,170.113,153.377,60.5231,36.5048,113.565,108.571,122.341,133.309,190.49,154.673,125.487,151.327,167.116,154.096,131.289,108.571,137.45,154.638,153.431,153.6,185.167,163.181,174.724,178.742,152.534,106.453,142.279,161.405,168.257,144.65,186.247,181.862,183.433,182.762,172.778,179.042,128.586,99.8052,153.532,166.683,173.109,133.845,163.149,189.15,194.385,185.986,131.613,38.3596,130.188,157.343,169.797,156.811,167.79,182.725,197.736,197.517,164.987,46.7475,35.1667,35.5652,119.28,149.519,120.727,118.935,131.271,148.19,193.47,170.132,43.3846,33.7024,41.3038,115.1,143.643,138.167,152.25,181.561,187.728,168,42.1444,43.3548,37.5821,33.7468,79.7222,69.4074,123.12,143.609,162.024,179.853,154.892,146.9,40.5606,39.0976,37.9559,101.347,68.2979,83.8293,120.522,145.973,157.85,157.824,35.6238,38.5926,
142.282,51.5778,138.027,166.606,188.383,200.744,201.61,205.207,165.316,86.4301,53.0843,39.2553,120.947,161.258,181.077,198.394,203.866,201.507,192.833,161.765,71.2712,53.1961,31.7812,69.9855,143.554,180.909,158.523,193.154,192.059,181.404,182.387,149.629,57,37.7529,120.034,150.034,171.369,153.116,187.107,180.581,157.129,166.761,98.5072,52.1299,29.2651,104.981,129.823,120.265,123.333,142.867,180.048,150.795,126.957,154.548,67.0845,47,150.646,162.795,173.617,166.328,156.584,191.652,178.043,188.451,178.276,56.4375,37.9604,116.842,164.667,176.16,187.815,149.855,164.563,183.17,189.022,180.905,109.432,115.88,150.74,172.898,180.737,183.206,158.862,168.305,199.371,194.537,182.025,163.863,146.071,111.5,152.603,179.184,172.427,174.053,173.575,194.153,195.824,195.774,155.6,144.44,115.468,151.362,168.268,131.088,161.977,175.903,154.191,193.889,179.238,180.942,37.8889,67.7333,117.75,155.105,166.247,165.833,172.49,186.973,192.438,179.082,49.2308,32.4211,64.1111,116.17,150.13,164.857,177.98,181.612,189.239,177.988,53.24,59.4,32.6438,30.8387,66.52,79.9787,121.333,144.186,176.23,174.675,178.692,139.739,42.4706,33.0247,38.4211,99,79.7333,87.1667,118.178,136.95,145.053,146.911,39.5469,41.9167,
